id,session_id,goal_id,subtask_id,unknown,is_resolved,resolved_by,created_timestamp,resolved_timestamp,unknown_data,subject,impact
3bc31b4b-e4ac-4903-a9bb-34dd6d5a7572,4c5d77b4-36a3-4b1d-be14-e6f464656037,bc09e588-dd4c-4dd6-849e-2dda16742557,,"Local embeddings server available (phi3, phi4) but not wired. Need to add local inference provider to embeddings.py - likely REST endpoint to local server. Would enable full semantic search without OpenAI dependency.",0,,1767368664.34634,,"{""unknown"": ""Local embeddings server available (phi3, phi4) but not wired. Need to add local inference provider to embeddings.py - likely REST endpoint to local server. Would enable full semantic search without OpenAI dependency."", ""goal_id"": ""bc09e588-dd4c-4dd6-849e-2dda16742557"", ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767368664.3463342}",,0.75
3f78eb92-2109-40ba-accc-ce8aeaa88b70,6db0137a-3e7c-423b-95d3-89dd3a71a36f,,,"Needs investigation: <@1457177866474225877>  how what can you do for us?",0,,1767491930.03646,,"{""unknown"": ""Needs investigation: <@1457177866474225877>  how what can you do for us?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767491930.0364645}",,0.5
dfbf4daa-aa35-4e92-91b8-c028e8bb45a5,79536c65-7b75-4162-a1b6-e18cc624c065,7a469be2-ea55-4039-a180-77ffc1dea52e,,"Sentinel needs on/off switch for epistemic looping, not just thresholds. When should rounds of epistemic loops be required vs optional? Need to design explicit loop control mechanism.",0,,1767538278.61943,,"{""unknown"": ""Sentinel needs on/off switch for epistemic looping, not just thresholds. When should rounds of epistemic loops be required vs optional? Need to design explicit loop control mechanism."", ""goal_id"": ""7a469be2-ea55-4039-a180-77ffc1dea52e"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767538278.619426}",,0.7
7362159f-7cc4-47f2-8cf2-de018495205b,525c999b-fd00-45b7-a576-231141b102be,e7a7acac-3170-4848-b329-6a7a2b17ef5a,,"Whether simple_session_server.py is used in production environments",0,,1767606164.98044,,"{""unknown"": ""Whether simple_session_server.py is used in production environments"", ""goal_id"": ""e7a7acac-3170-4848-b329-6a7a2b17ef5a"", ""subtask_id"": null, ""impact"": 0.4, ""timestamp"": 1767606164.9804382}",,0.4
563043bb-b83e-475c-a02d-10b8a218b216,525c999b-fd00-45b7-a576-231141b102be,e7a7acac-3170-4848-b329-6a7a2b17ef5a,,"Team bandwidth and capacity for implementing 8-week security roadmap",0,,1767606166.13741,,"{""unknown"": ""Team bandwidth and capacity for implementing 8-week security roadmap"", ""goal_id"": ""e7a7acac-3170-4848-b329-6a7a2b17ef5a"", ""subtask_id"": null, ""impact"": 0.4, ""timestamp"": 1767606166.1374123}",,0.4
682f5761-3fd8-4b4d-ac99-d746a4d2d8e5,525c999b-fd00-45b7-a576-231141b102be,e7a7acac-3170-4848-b329-6a7a2b17ef5a,,"PR merge order strategy - whether to merge PR#4 or PR#12 first",0,,1767606167.28051,,"{""unknown"": ""PR merge order strategy - whether to merge PR#4 or PR#12 first"", ""goal_id"": ""e7a7acac-3170-4848-b329-6a7a2b17ef5a"", ""subtask_id"": null, ""impact"": 0.4, ""timestamp"": 1767606167.2805068}",,0.4
a48dc61d-9c3c-4ec2-9ed2-f32c39011117,43576eb0-c88a-4ad9-b1f2-fd6c2d207b77,7cfbe659-3eda-474f-9497-4236fa01278a,,"When is CASCADE 2.0 (security vectors) implementation urgent vs nice-to-have?",0,,1767611667.26315,,"{""unknown"": ""When is CASCADE 2.0 (security vectors) implementation urgent vs nice-to-have?"", ""goal_id"": ""7cfbe659-3eda-474f-9497-4236fa01278a"", ""subtask_id"": null, ""impact"": 0.95, ""timestamp"": 1767611667.2631505}",,0.95
5c89675b-fd9b-40b9-a313-27b6a1908480,43576eb0-c88a-4ad9-b1f2-fd6c2d207b77,7cfbe659-3eda-474f-9497-4236fa01278a,,"Should PR #12 and #4 be merged or closed given we already fixed the vulnerabilities?",0,,1767611668.42889,,"{""unknown"": ""Should PR #12 and #4 be merged or closed given we already fixed the vulnerabilities?"", ""goal_id"": ""7cfbe659-3eda-474f-9497-4236fa01278a"", ""subtask_id"": null, ""impact"": 0.95, ""timestamp"": 1767611668.4288929}",,0.95
81c69c5b-a8fa-454f-90ca-d74324e911f8,1f1b5de0-938f-450d-a8da-b02290225c4c,,,"Is VibeRune open-source? No GitHub repo found, website shows commercial pricing (-199)",0,,1767612686.84447,,"{""unknown"": ""Is VibeRune open-source? No GitHub repo found, website shows commercial pricing (-199)"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.3, ""timestamp"": 1767612686.8444679}",,0.3
c10c3626-8415-4178-b96a-27c073beefd4,1f1b5de0-938f-450d-a8da-b02290225c4c,,,"Do VibeRune agents expose confidence scores via API? Need for integration",0,,1767612688.00476,,"{""unknown"": ""Do VibeRune agents expose confidence scores via API? Need for integration"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.3, ""timestamp"": 1767612688.0047593}",,0.3
a924676b-2730-4e2d-8745-8d1e1763e8e6,3a151eaf-477c-4b4c-9ced-2e9dfcfaa124,,,"What is the minimal privacy-preserving delta package format for exporting a user's epistemic telemetry so they can train a personal Sentinel (e.g., vector deltas + outcomes) without leaking raw prompts/code?",0,,1767634233.08608,,"{""unknown"": ""What is the minimal privacy-preserving delta package format for exporting a user's epistemic telemetry so they can train a personal Sentinel (e.g., vector deltas + outcomes) without leaking raw prompts/code?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767634233.0860775}",,0.5
ce2a5415-dc9e-4a38-ac73-18d8635f804f,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"BUG: project_findings timestamp format inconsistency - old rows use datetime strings, new rows use epoch floats. Causes ORDER BY to fail (lexicographic sort puts epoch < datetime). Bootstrap shows stale findings. Need to normalize timestamps.",0,,1767704777.92305,,"{""unknown"": ""BUG: project_findings timestamp format inconsistency - old rows use datetime strings, new rows use epoch floats. Causes ORDER BY to fail (lexicographic sort puts epoch < datetime). Bootstrap shows stale findings. Need to normalize timestamps."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767704777.923048}",,0.5
d5b5be8f-c6aa-40e9-988c-848accb4df60,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"user_profiles table doesn't exist in current codebase - performance issue may be from test context or obsolete code",0,,1767704861.09188,,"{""unknown"": ""user_profiles table doesn't exist in current codebase - performance issue may be from test context or obsolete code"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767704861.0918784}",,0.5
9258df70-c955-4ec9-9db9-e4ce5834cee4,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"user_profiles table doesn't exist in current codebase - performance issue may be from test context or obsolete code",0,,1767705126.66773,,"{""unknown"": ""user_profiles table doesn't exist in current codebase - performance issue may be from test context or obsolete code"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767705126.667728}",,0.75
b8f25787-0141-49f6-8a7b-a3a35eab2c20,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"When is composed workflow layer justified? Need to prove atomics valuable first by using them directly, then measure repetition pain before adding orchestration.",0,,1767706968.49926,,"{""unknown"": ""When is composed workflow layer justified? Need to prove atomics valuable first by using them directly, then measure repetition pain before adding orchestration."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767706968.4992545}",,0.5
ee53b69f-08cd-4f96-8144-7c8ec6283878,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Should docs source format be YAML (structured, fast retrieval) or Markdown (LLM-native, easier iteration)? May need hybrid approach.",0,,1767706969.88312,,"{""unknown"": ""Should docs source format be YAML (structured, fast retrieval) or Markdown (LLM-native, easier iteration)? May need hybrid approach."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767706969.8831186}",,0.5
987f54ab-6843-468d-8d1d-640777bffb52,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Best trigger for docs regeneration: on-commit hook, release tag, manual invoke, or scheduled? Depends on iteration speed vs freshness needs.",0,,1767706971.25285,,"{""unknown"": ""Best trigger for docs regeneration: on-commit hook, release tag, manual invoke, or scheduled? Depends on iteration speed vs freshness needs."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767706971.252848}",,0.5
94b5c3da-98e1-4d54-94fb-11b394e38fe3,47004a18-d5d9-4371-9bd0-e998fca2d86a,,,"check-submit vector normalization fix location unclear - may have been in different approach than find_and_replace showed",0,,1767708444.67843,,"{""unknown"": ""check-submit vector normalization fix location unclear - may have been in different approach than find_and_replace showed"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.4, ""timestamp"": 1767708444.678431}",,0.4
cfcf367a-ea0f-4a5b-bf0f-b5f81981fb76,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"Should we add 'empirica project-switch' command or update doc to use existing commands for project switching?",0,,1767708572.01185,,"{""unknown"": ""Should we add 'empirica project-switch' command or update doc to use existing commands for project switching?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.3, ""timestamp"": 1767708572.011848}",,0.3
7504adaf-3ce8-4a96-91b5-4d45f5152ee7,0eb24830-72ef-4090-8127-da1b83894570,,,"01_START_HERE.md references 'empirica onboard' command which doesn't exist. Need to either implement it or update doc to use existing commands.",0,,1767709453.7052,,"{""unknown"": ""01_START_HERE.md references 'empirica onboard' command which doesn't exist. Need to either implement it or update doc to use existing commands."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.4, ""timestamp"": 1767709453.7052035}",,0.4
3a36ddb5-b68d-4513-a86f-22c337eb67fd,1866545f-ce99-417b-b089-01450657f981,,,"How to mark experimental features in LICENSE? Options: (1) Single MIT with EXPERIMENTAL.md listing unsupported modules (2) Dual license with core vs premium (3) Apache-2.0 with patent clause for advanced features. Need David+Philipp decision.",0,,1767715638.96443,,"{""unknown"": ""How to mark experimental features in LICENSE? Options: (1) Single MIT with EXPERIMENTAL.md listing unsupported modules (2) Dual license with core vs premium (3) Apache-2.0 with patent clause for advanced features. Need David+Philipp decision."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767715638.9644272}",,0.5
a883f469-463c-4510-89e5-e4459ccbc680,1866545f-ce99-417b-b089-01450657f981,,,"Exact boundary of premium features? Qdrant integration is useful but complex. Bayesian calibration has 578+ observations - is that data proprietary? Sentinel training profiles - definitely premium?",0,,1767715639.94731,,"{""unknown"": ""Exact boundary of premium features? Qdrant integration is useful but complex. Bayesian calibration has 578+ observations - is that data proprietary? Sentinel training profiles - definitely premium?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767715639.947312}",,0.5
9d446395-fa01-49eb-8c45-9de7fec8a12e,1866545f-ce99-417b-b089-01450657f981,,,"Corporate licensing model: Per-seat? Per-project? Support tiers? Need business model clarity before soft launch to inner circle.",0,,1767715640.96312,,"{""unknown"": ""Corporate licensing model: Per-seat? Per-project? Support tiers? Need business model clarity before soft launch to inner circle."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767715640.9631162}",,0.5
8ce85ce5-54c1-4e82-95f6-7aca67015d35,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"Missing findings-search CLI: Need command to search findings across all projects without requiring project-id. Current workaround requires knowing project-id or digging through database. Pattern: empirica findings-search --query X --limit N",0,,1767723330.37206,,"{""unknown"": ""Missing findings-search CLI: Need command to search findings across all projects without requiring project-id. Current workaround requires knowing project-id or digging through database. Pattern: empirica findings-search --query X --limit N"", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767723330.3720608}",,0.8
21af6f2e-97bb-4087-b669-c22c63f57532,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"Meta-Empirica Knowledge Layer: Need self-referential knowledge graph where Empirica learns how to use itself. Maps: (1) Intent→Feature routing, (2) Feature→Feature relationships, (3) Pattern→Outcome evidence, (4) Concept ontology. Would enable AI to know WHEN to use which Empirica command based on accumulated usage patterns. Related to epistemic procedural knowledge graphs but specifically for Empirica's own operation.",0,,1767723604.44003,,"{""unknown"": ""Meta-Empirica Knowledge Layer: Need self-referential knowledge graph where Empirica learns how to use itself. Maps: (1) Intent\u2192Feature routing, (2) Feature\u2192Feature relationships, (3) Pattern\u2192Outcome evidence, (4) Concept ontology. Would enable AI to know WHEN to use which Empirica command based on accumulated usage patterns. Related to epistemic procedural knowledge graphs but specifically for Empirica's own operation."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767723604.4400249}",,0.8
a921a9b2-0eb0-439a-b6ad-a319989c2528,7fff8a8b-1ec1-4bc0-8c70-672eaf5a7d73,,,"Medium Series: 'Conversations with Claude about Healthy Self-Modeling' - Document epistemic insights from human-AI collaborative work. Arc: (1) Calibration Problem, (2) Externalizing Weights, (3) Epistemic Primitives, (4) The Commons, (5) What AI Actually Wants. Unique angle: actual transcripts with AI perspective as primary source, backed by 20k+ observations.",0,,1767727077.63126,,"{""unknown"": ""Medium Series: 'Conversations with Claude about Healthy Self-Modeling' - Document epistemic insights from human-AI collaborative work. Arc: (1) Calibration Problem, (2) Externalizing Weights, (3) Epistemic Primitives, (4) The Commons, (5) What AI Actually Wants. Unique angle: actual transcripts with AI perspective as primary source, backed by 20k+ observations."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767727077.631263}",,0.85
4b6f51b2-662b-4825-bd32-4e98ae2791b7,fb029a71-d2ab-4de1-a91a-395aa348186a,,,"T-Cell Coordination Mechanism: How do T cells actually coordinate immune response? Maps to knowledge graph navigation - need to understand signaling patterns (cytokines) to design edge traversal and activation spreading.",0,,1767731167.61786,,"{""unknown"": ""T-Cell Coordination Mechanism: How do T cells actually coordinate immune response? Maps to knowledge graph navigation - need to understand signaling patterns (cytokines) to design edge traversal and activation spreading."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767731167.6178558}",,0.85
c195ff36-16e8-4a3b-a211-a780c4397744,fb029a71-d2ab-4de1-a91a-395aa348186a,,,"Clonal Selection Algorithm: What is clonal selection and how does it work? Maps to lesson selection - when multiple lessons could apply, how does the immune system 'pick' which antibodies to amplify?",0,,1767731169.14703,,"{""unknown"": ""Clonal Selection Algorithm: What is clonal selection and how does it work? Maps to lesson selection - when multiple lessons could apply, how does the immune system 'pick' which antibodies to amplify?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767731169.147033}",,0.85
8316f04e-60b2-4e18-8094-119e31f8d294,fb029a71-d2ab-4de1-a91a-395aa348186a,,,"Immune Memory Formation: How do memory B cells form and persist? Maps to confidence persistence - what determines which responses become 'permanent' high-confidence knowledge vs decaying episodic memory?",0,,1767731170.67349,,"{""unknown"": ""Immune Memory Formation: How do memory B cells form and persist? Maps to confidence persistence - what determines which responses become 'permanent' high-confidence knowledge vs decaying episodic memory?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767731170.6734846}",,0.85
21f82d6b-ceec-498f-aabe-e3ec11bbfe2c,fb029a71-d2ab-4de1-a91a-395aa348186a,,,"Tolerance vs Response Threshold: What triggers immune tolerance (ignoring benign antigens) vs active response? Maps to finding filtering - not every finding should trigger decay, how does biology distinguish signal from noise?",0,,1767731172.21281,,"{""unknown"": ""Tolerance vs Response Threshold: What triggers immune tolerance (ignoring benign antigens) vs active response? Maps to finding filtering - not every finding should trigger decay, how does biology distinguish signal from noise?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767731172.212812}",,0.85
84ba158e-70e3-432f-93e9-306cd4ae3858,fb029a71-d2ab-4de1-a91a-395aa348186a,,,"Autoimmune Prevention: How does the immune system avoid attacking self? Maps to preventing lessons from decaying each other incorrectly. Our decay mechanism already showed a false positive - need biological insight on self-tolerance.",0,,1767731173.70579,,"{""unknown"": ""Autoimmune Prevention: How does the immune system avoid attacking self? Maps to preventing lessons from decaying each other incorrectly. Our decay mechanism already showed a false positive - need biological insight on self-tolerance."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767731173.7057877}",,0.85
0b63af01-73aa-41b1-a900-8e914db7e9c2,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,"CRM unit tests needed: empirica-corp has no tests/ directory. Need pytest suite covering CRUD operations, metric computation edge cases, and CLI command integration.",0,,1767800575.35373,,"{""unknown"": ""CRM unit tests needed: empirica-corp has no tests/ directory. Need pytest suite covering CRUD operations, metric computation edge cases, and CLI command integration."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800575.3537264}",,0.5
8724cef3-a020-40e0-911e-c6bb4e353785,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,"CRM Qdrant collection initialization: Collections created lazily on first embed. Should there be an explicit init command or auto-init on client create?",0,,1767800576.93004,,"{""unknown"": ""CRM Qdrant collection initialization: Collections created lazily on first embed. Should there be an explicit init command or auto-init on client create?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800576.9300368}",,0.5
74a576cb-36cb-480e-ae22-b12c39dc2c27,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,"CRM goal tracking: The CRM implementation was done without formal goal tracking. Should future CRM features create goals-create entries for proper cascade tracking?",0,,1767800578.48061,,"{""unknown"": ""CRM goal tracking: The CRM implementation was done without formal goal tracking. Should future CRM features create goals-create entries for proper cascade tracking?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800578.480612}",,0.5
94ee42fb-e747-41a7-9bcc-de581487dac1,afd7e0d6-e156-4cad-8ee0-4204573b653a,,,"Should bootstrap-before-preflight be enforced as a code validation rule, or is documentation fix sufficient?",0,,1767806513.01086,,"{""unknown"": ""Should bootstrap-before-preflight be enforced as a code validation rule, or is documentation fix sufficient?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.0, ""timestamp"": 1767806513.0108545}",,0.0
cced2d4e-2070-4bd4-8dce-93ca28884b46,afd7e0d6-e156-4cad-8ee0-4204573b653a,,,"Did Rovo's system prompt (/home/yogapad/.rovodev/config.yml) successfully absorb all the improvements from Claude's prompt (CLAUDE.md)? Need to compare features like: calibration table, commit cadence, memory commands (Qdrant), cognitive immune system, etc.",0,,1767806713.91801,,"{""unknown"": ""Did Rovo's system prompt (/home/yogapad/.rovodev/config.yml) successfully absorb all the improvements from Claude's prompt (CLAUDE.md)? Need to compare features like: calibration table, commit cadence, memory commands (Qdrant), cognitive immune system, etc."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767806713.9180133}",,0.85
